,Age,Avg_Daily_Screen_Time_hr,Exceeded_Recommended_Limit,Educational_to_Recreational_Ratio,Urban_or_Rural,Gender_Female,Gender_Male,Primary_Device_Laptop,Primary_Device_Smartphone,Primary_Device_TV,Primary_Device_Tablet
8439,11,2.64,False,0.47,Urban,True,False,False,False,False,True
8440,13,4.07,True,0.49,Rural,False,True,True,False,False,False
8441,9,0.0,False,0.56,Rural,True,False,False,True,False,False
8442,13,4.85,True,0.45,Urban,True,False,False,True,False,False
8443,14,6.94,True,0.33,Urban,False,True,False,True,False,False
8444,18,3.28,True,0.33,Rural,True,False,False,True,False,False
8445,17,5.17,True,0.37,Urban,True,False,False,False,False,True
8446,10,0.0,False,0.56,Rural,False,True,False,True,False,False
8447,18,5.03,True,0.39,Urban,False,True,True,False,False,False
8448,15,5.7,True,0.44,Rural,True,False,False,True,False,False
8449,9,9.28,True,0.54,Rural,False,True,False,True,False,False
8450,18,3.57,True,0.48,Rural,False,True,False,True,False,False
8451,15,7.89,True,0.36,Urban,True,False,False,True,False,False
8452,18,5.4,True,0.41,Urban,True,False,True,False,False,False
8453,12,3.74,True,0.4,Urban,True,False,False,True,False,False
8454,9,6.5,True,0.5,Rural,False,True,False,False,True,False
8455,14,5.21,True,0.4,Urban,False,True,False,True,False,False
8456,9,4.74,True,0.56,Rural,False,True,False,False,True,False
8457,13,3.35,True,0.41,Urban,False,True,False,True,False,False
8458,17,4.32,True,0.48,Rural,False,True,False,False,True,False
8459,10,3.4,True,0.52,Urban,True,False,False,False,True,False
8460,16,7.36,True,0.44,Rural,True,False,False,False,True,False
8461,10,4.4,True,0.57,Rural,False,True,False,False,True,False
8462,18,5.74,True,0.47,Urban,True,False,False,False,False,True
8463,10,1.83,False,0.58,Urban,True,False,False,False,True,False
8464,12,3.88,True,0.33,Urban,False,True,False,True,False,False
8465,14,3.39,True,0.47,Urban,True,False,False,False,True,False
8466,15,4.87,True,0.46,Urban,True,False,True,False,False,False
8467,18,3.7,True,0.31,Rural,True,False,False,True,False,False
8468,14,3.78,True,0.4,Urban,True,False,False,False,True,False
8469,16,3.94,True,0.34,Rural,True,False,True,False,False,False
8470,12,5.47,True,0.45,Urban,False,True,True,False,False,False
8471,17,6.98,True,0.4,Urban,True,False,False,False,True,False
8472,18,5.55,True,0.42,Urban,True,False,False,True,False,False
8473,10,1.44,False,0.49,Urban,False,True,False,False,True,False
8474,13,5.24,True,0.38,Urban,True,False,False,True,False,False
8475,12,4.4,True,0.47,Rural,False,True,False,True,False,False
8476,11,4.07,True,0.43,Rural,False,True,False,True,False,False
8477,9,6.69,True,0.56,Urban,True,False,False,False,True,False
8478,14,6.66,True,0.37,Urban,False,True,False,True,False,False
8479,12,4.83,True,0.48,Rural,False,True,False,False,True,False
8480,11,4.75,True,0.35,Urban,False,True,False,True,False,False
8481,15,6.43,True,0.35,Urban,False,True,False,True,False,False
8482,16,3.18,True,0.48,Rural,False,True,False,False,True,False
8483,16,3.91,True,0.32,Urban,True,False,False,True,False,False
8484,10,2.65,True,0.41,Urban,False,True,False,False,True,False
8485,10,4.56,True,0.45,Urban,True,False,False,False,True,False
8486,12,4.69,True,0.33,Urban,False,True,False,True,False,False
8487,12,2.43,False,0.42,Rural,False,True,False,False,True,False
8488,17,3.88,True,0.31,Urban,False,True,False,False,True,False
8489,9,1.66,False,0.44,Urban,False,True,False,True,False,False
8490,8,2.22,True,0.43,Urban,False,True,False,False,False,True
8491,15,8.04,True,0.42,Urban,True,False,False,False,True,False
8492,10,2.12,True,0.46,Urban,False,True,False,False,False,True
8493,8,1.92,False,0.41,Urban,True,False,False,True,False,False
8494,8,5.37,True,0.43,Urban,False,True,False,True,False,False
8495,18,2.65,False,0.3,Rural,True,False,False,True,False,False
8496,9,3.08,True,0.57,Urban,False,True,False,False,True,False
8497,13,3.58,True,0.35,Urban,True,False,False,True,False,False
8498,13,4.3,True,0.33,Rural,True,False,False,True,False,False
8499,10,5.94,True,0.43,Rural,False,True,False,False,False,True
8500,11,5.14,True,0.48,Rural,False,True,False,True,False,False
8501,9,7.19,True,0.54,Urban,True,False,False,False,True,False
8502,9,4.03,True,0.42,Urban,False,True,False,False,True,False
8503,14,3.63,True,0.32,Rural,False,True,False,False,True,False
8504,8,3.74,True,0.4,Rural,False,True,False,False,True,False
8505,14,5.71,True,0.38,Rural,False,True,False,False,True,False
8506,8,3.86,True,0.4,Urban,True,False,False,False,True,False
8507,13,5.02,True,0.32,Rural,True,False,False,False,True,False
8508,10,5.76,True,0.43,Urban,False,True,False,True,False,False
8509,15,4.94,True,0.49,Rural,False,True,False,False,True,False
8510,13,4.72,True,0.3,Rural,False,True,False,False,True,False
8511,18,4.0,True,0.44,Rural,True,False,False,True,False,False
8512,9,5.24,True,0.6,Urban,True,False,False,True,False,False
8513,15,4.68,True,0.36,Urban,False,True,False,False,True,False
8514,12,4.92,True,0.3,Urban,False,True,False,True,False,False
8515,15,3.8,True,0.3,Urban,True,False,True,False,False,False
8516,15,4.34,True,0.35,Urban,True,False,False,True,False,False
8517,13,3.73,True,0.43,Urban,True,False,False,False,True,False
8518,9,4.5,True,0.55,Rural,True,False,False,True,False,False
8519,15,3.01,True,0.39,Rural,False,True,False,True,False,False
8520,18,3.55,True,0.43,Rural,False,True,True,False,False,False
8521,13,4.62,True,0.43,Urban,True,False,True,False,False,False
8522,13,3.86,True,0.42,Urban,True,False,False,True,False,False
8523,15,3.96,True,0.41,Rural,True,False,False,False,True,False
8524,8,4.13,True,0.42,Rural,True,False,False,False,False,True
8525,9,5.03,True,0.53,Urban,True,False,False,False,True,False
8526,16,4.4,True,0.39,Urban,True,False,False,False,False,True
8527,18,6.08,True,0.4,Urban,True,False,False,True,False,False
8528,15,3.92,True,0.39,Urban,False,True,True,False,False,False
8529,14,0.84,False,0.35,Urban,True,False,True,False,False,False
8530,14,4.97,True,0.46,Rural,True,False,False,True,False,False
8531,12,4.13,True,0.49,Urban,True,False,True,False,False,False
8532,9,2.01,True,0.54,Urban,False,True,False,False,True,False
8533,18,3.73,True,0.47,Urban,True,False,False,True,False,False
8534,13,2.88,False,0.37,Urban,False,True,False,True,False,False
8535,17,4.86,True,0.34,Urban,False,True,True,False,False,False
8536,10,2.6,True,0.57,Urban,True,False,False,True,False,False
8537,11,4.73,True,0.44,Urban,True,False,False,False,True,False
8538,17,5.66,True,0.37,Rural,True,False,False,True,False,False
8539,18,3.84,True,0.47,Rural,False,True,False,True,False,False
8540,9,0.86,False,0.4,Urban,False,True,False,False,True,False
8541,9,3.91,True,0.51,Urban,True,False,False,True,False,False
8542,15,4.37,True,0.44,Urban,True,False,False,True,False,False
8543,15,4.29,True,0.37,Urban,False,True,False,True,False,False
8544,17,5.19,True,0.35,Urban,False,True,True,False,False,False
8545,13,5.84,True,0.5,Rural,False,True,False,True,False,False
8546,12,4.74,True,0.38,Rural,True,False,False,False,False,True
8547,15,5.96,True,0.43,Urban,True,False,True,False,False,False
8548,11,6.37,True,0.42,Rural,True,False,True,False,False,False
8549,18,4.98,True,0.32,Urban,False,True,True,False,False,False
8550,11,2.12,False,0.38,Rural,False,True,True,False,False,False
8551,12,4.62,True,0.48,Urban,False,True,False,False,True,False
8552,8,4.48,True,0.46,Rural,True,False,False,True,False,False
8553,8,7.69,True,0.45,Urban,True,False,False,False,False,True
8554,9,2.73,True,0.47,Rural,True,False,False,False,True,False
8555,15,5.12,True,0.46,Urban,False,True,False,False,True,False
8556,14,3.88,True,0.41,Urban,False,True,True,False,False,False
8557,17,6.99,True,0.32,Urban,True,False,True,False,False,False
8558,16,5.91,True,0.3,Urban,False,True,False,False,True,False
8559,12,4.97,True,0.33,Urban,True,False,False,False,True,False
8560,9,4.27,True,0.54,Rural,False,True,False,True,False,False
8561,14,5.13,True,0.32,Rural,True,False,False,False,True,False
8562,15,5.32,True,0.31,Urban,True,False,False,False,False,True
8563,14,4.98,True,0.36,Urban,True,False,True,False,False,False
8564,14,5.05,True,0.41,Urban,False,True,False,True,False,False
8565,12,5.48,True,0.36,Urban,True,False,False,False,True,False
8566,9,2.13,True,0.48,Rural,True,False,False,True,False,False
8567,13,7.7,True,0.42,Urban,True,False,True,False,False,False
8568,11,3.8,True,0.4,Urban,True,False,True,False,False,False
8569,17,3.9,True,0.47,Urban,True,False,False,False,False,True
8570,9,4.97,True,0.4,Rural,False,True,False,True,False,False
8571,16,3.56,True,0.38,Urban,True,False,False,False,True,False
8572,14,1.98,False,0.42,Urban,False,True,False,True,False,False
8573,13,6.42,True,0.37,Urban,False,True,False,True,False,False
8574,12,3.85,True,0.49,Rural,True,False,False,False,True,False
8575,10,4.59,True,0.46,Urban,True,False,False,False,True,False
8576,17,5.4,True,0.45,Urban,False,True,False,False,True,False
8577,17,4.82,True,0.49,Urban,True,False,False,False,True,False
8578,11,3.62,True,0.31,Urban,True,False,False,True,False,False
8579,10,1.92,False,0.52,Urban,False,True,False,False,False,True
8580,18,3.95,True,0.43,Urban,False,True,False,False,True,False
8581,15,4.93,True,0.36,Urban,True,False,False,True,False,False
8582,10,1.69,False,0.43,Rural,True,False,False,False,True,False
8583,14,3.64,True,0.5,Rural,False,True,True,False,False,False
8584,14,5.89,True,0.42,Rural,True,False,False,False,True,False
8585,14,2.73,False,0.47,Urban,False,True,False,False,True,False
8586,14,4.86,True,0.39,Rural,False,True,False,True,False,False
8587,9,4.51,True,0.53,Urban,True,False,False,False,True,False
8588,17,3.66,True,0.34,Urban,False,True,False,False,False,True
8589,10,0.0,False,0.46,Urban,True,False,False,False,True,False
8590,17,4.86,True,0.3,Urban,True,False,True,False,False,False
8591,16,4.09,True,0.42,Rural,True,False,True,False,False,False
8592,10,3.68,True,0.5,Rural,True,False,False,False,True,False
8593,9,3.59,True,0.52,Urban,True,False,False,False,True,False
8594,16,2.46,False,0.39,Urban,True,False,False,True,False,False
8595,17,4.39,True,0.35,Urban,False,True,True,False,False,False
8596,16,6.13,True,0.48,Rural,True,False,False,False,True,False
8597,11,4.66,True,0.41,Urban,True,False,False,True,False,False
8598,16,5.27,True,0.43,Urban,True,False,False,True,False,False
8599,10,1.43,False,0.55,Rural,False,True,False,True,False,False
8600,14,1.39,False,0.45,Rural,True,False,False,True,False,False
8601,14,2.11,False,0.4,Urban,False,True,False,True,False,False
8602,18,5.3,True,0.33,Urban,True,False,False,True,False,False
8603,15,5.39,True,0.36,Urban,False,True,True,False,False,False
8604,17,4.12,True,0.33,Urban,False,True,False,False,True,False
8605,11,4.73,True,0.43,Urban,False,True,False,True,False,False
8606,10,2.68,True,0.59,Urban,True,False,False,False,False,True
8607,10,1.78,False,0.5,Urban,True,False,False,False,True,False
8608,12,4.46,True,0.46,Rural,False,True,False,True,False,False
8609,18,4.78,True,0.44,Urban,False,True,False,False,False,True
8610,8,9.58,True,0.53,Urban,False,True,False,True,False,False
8611,17,5.05,True,0.43,Urban,False,True,False,True,False,False
8612,10,5.61,True,0.52,Urban,False,True,False,False,True,False
8613,13,4.94,True,0.39,Urban,False,True,False,False,True,False
8614,10,1.37,False,0.51,Rural,False,True,False,False,False,True
8615,12,4.57,True,0.42,Urban,False,True,True,False,False,False
8616,16,5.18,True,0.45,Urban,True,False,False,True,False,False
8617,9,4.47,True,0.57,Urban,False,True,False,True,False,False
8618,18,3.04,True,0.41,Urban,False,True,False,False,True,False
8619,9,6.37,True,0.59,Rural,False,True,False,False,False,True
8620,13,6.26,True,0.41,Urban,False,True,True,False,False,False
8621,13,5.25,True,0.5,Rural,True,False,False,True,False,False
8622,18,3.7,True,0.39,Urban,True,False,False,True,False,False
8623,18,3.86,True,0.41,Urban,True,False,False,True,False,False
8624,15,5.0,True,0.4,Rural,False,True,False,True,False,False
8625,18,5.87,True,0.48,Urban,True,False,False,False,True,False
8626,9,0.13,False,0.52,Urban,True,False,False,True,False,False
8627,16,4.33,True,0.41,Urban,False,True,False,True,False,False
8628,9,4.66,True,0.52,Urban,True,False,False,False,True,False
8629,8,2.62,True,0.5,Urban,False,True,False,False,False,True
8630,17,5.23,True,0.35,Rural,False,True,True,False,False,False
8631,9,1.21,False,0.46,Urban,True,False,False,True,False,False
8632,14,6.53,True,0.47,Rural,True,False,False,True,False,False
8633,15,5.52,True,0.36,Rural,True,False,False,True,False,False
8634,12,5.57,True,0.47,Urban,False,True,True,False,False,False
8635,13,4.74,True,0.38,Urban,False,True,False,True,False,False
8636,8,3.32,True,0.55,Urban,True,False,False,False,True,False
8637,13,6.12,True,0.35,Urban,False,True,False,True,False,False
8638,15,3.34,True,0.3,Urban,True,False,False,True,False,False
8639,10,2.17,True,0.49,Urban,True,False,False,False,True,False
8640,18,2.08,False,0.48,Urban,True,False,False,True,False,False
8641,8,7.72,True,0.43,Urban,False,True,False,False,False,True
8642,18,3.97,True,0.43,Rural,False,True,False,True,False,False
8643,11,3.57,True,0.45,Urban,True,False,False,True,False,False
8644,8,5.27,True,0.47,Urban,True,False,False,False,True,False
8645,15,5.47,True,0.43,Rural,True,False,False,False,False,True
8646,12,6.14,True,0.37,Rural,True,False,False,True,False,False
8647,8,0.48,False,0.47,Urban,False,True,False,False,True,False
8648,15,4.67,True,0.34,Urban,True,False,False,False,False,True
8649,16,3.53,True,0.45,Urban,True,False,False,True,False,False
8650,17,4.2,True,0.39,Urban,False,True,False,False,False,True
8651,9,3.43,True,0.56,Urban,True,False,False,False,True,False
8652,16,4.2,True,0.39,Urban,False,True,False,True,False,False
8653,15,4.27,True,0.46,Urban,True,False,False,True,False,False
8654,14,4.64,True,0.46,Rural,False,True,False,False,True,False
8655,10,1.92,False,0.54,Rural,True,False,False,False,True,False
8656,9,1.94,False,0.47,Rural,True,False,False,False,True,False
8657,14,3.79,True,0.42,Urban,True,False,False,False,False,True
8658,12,3.42,True,0.34,Urban,False,True,True,False,False,False
8659,13,3.8,True,0.48,Rural,True,False,False,False,False,True
8660,11,4.27,True,0.4,Rural,False,True,False,False,True,False
8661,9,2.57,True,0.59,Urban,False,True,False,False,True,False
8662,16,6.96,True,0.47,Urban,False,True,False,False,True,False
8663,10,6.07,True,0.44,Rural,True,False,False,False,False,True
8664,14,2.95,False,0.44,Urban,True,False,False,False,False,True
8665,15,4.61,True,0.31,Urban,False,True,False,True,False,False
8666,9,2.3,True,0.58,Urban,True,False,False,False,True,False
8667,13,4.36,True,0.3,Rural,False,True,False,True,False,False
8668,18,5.51,True,0.48,Urban,True,False,True,False,False,False
8669,15,4.99,True,0.5,Urban,True,False,True,False,False,False
8670,14,3.25,True,0.46,Rural,False,True,False,False,True,False
8671,18,5.77,True,0.48,Rural,True,False,False,True,False,False
8672,10,0.97,False,0.42,Urban,False,True,False,False,True,False
8673,8,3.97,True,0.4,Urban,True,False,False,False,False,True
8674,13,3.07,True,0.49,Urban,False,True,False,False,False,True
8675,15,5.87,True,0.4,Urban,False,True,False,True,False,False
8676,13,3.96,True,0.33,Urban,True,False,False,True,False,False
8677,12,4.07,True,0.37,Urban,False,True,False,True,False,False
8678,18,4.03,True,0.5,Urban,False,True,False,True,False,False
8679,15,3.54,True,0.46,Rural,False,True,False,True,False,False
8680,9,2.03,True,0.54,Urban,False,True,False,False,False,True
8681,8,5.78,True,0.51,Urban,False,True,False,False,False,True
8682,8,7.68,True,0.43,Urban,False,True,False,True,False,False
8683,11,5.19,True,0.47,Urban,True,False,False,True,False,False
8684,13,1.93,False,0.43,Urban,True,False,False,True,False,False
8685,16,5.31,True,0.35,Urban,False,True,True,False,False,False
8686,8,6.36,True,0.58,Urban,True,False,False,True,False,False
8687,8,4.56,True,0.46,Rural,False,True,False,True,False,False
8688,12,2.44,False,0.35,Urban,False,True,False,True,False,False
8689,17,3.72,True,0.43,Urban,True,False,False,False,True,False
8690,12,3.34,True,0.36,Urban,True,False,False,True,False,False
8691,12,3.21,True,0.35,Urban,False,True,False,True,False,False
8692,17,2.33,False,0.32,Urban,False,True,False,True,False,False
8693,13,5.85,True,0.39,Rural,True,False,False,True,False,False
8694,15,5.81,True,0.34,Rural,False,True,False,True,False,False
8695,10,1.32,False,0.58,Urban,True,False,False,False,True,False
8696,16,5.96,True,0.47,Rural,True,False,False,False,True,False
8697,8,3.14,True,0.59,Urban,True,False,False,True,False,False
8698,11,2.96,False,0.45,Urban,False,True,False,True,False,False
8699,16,4.15,True,0.44,Urban,True,False,False,True,False,False
8700,15,4.26,True,0.43,Urban,True,False,True,False,False,False
8701,17,6.99,True,0.31,Rural,False,True,False,False,True,False
8702,16,4.29,True,0.33,Rural,False,True,False,True,False,False
8703,8,0.0,False,0.5,Urban,True,False,False,False,True,False
8704,16,5.04,True,0.39,Rural,False,True,False,True,False,False
8705,10,6.56,True,0.47,Urban,False,True,False,True,False,False
8706,18,5.06,True,0.33,Urban,False,True,False,False,True,False
8707,17,3.49,True,0.32,Urban,True,False,False,False,True,False
8708,16,6.22,True,0.3,Urban,False,True,False,False,True,False
8709,8,4.54,True,0.55,Urban,True,False,False,False,True,False
8710,8,5.39,True,0.52,Rural,True,False,False,True,False,False
8711,16,4.69,True,0.38,Urban,True,False,False,True,False,False
8712,18,4.04,True,0.37,Urban,True,False,True,False,False,False
8713,13,4.87,True,0.4,Urban,True,False,False,True,False,False
8714,11,5.54,True,0.45,Rural,True,False,False,False,False,True
8715,14,4.6,True,0.3,Urban,False,True,True,False,False,False
8716,12,5.18,True,0.3,Rural,True,False,False,True,False,False
8717,17,4.93,True,0.46,Rural,True,False,False,False,False,True
8718,14,4.86,True,0.48,Urban,False,True,False,True,False,False
8719,15,5.17,True,0.44,Rural,True,False,False,False,True,False
8720,15,5.86,True,0.47,Rural,True,False,False,True,False,False
8721,8,2.32,True,0.54,Rural,True,False,False,False,False,True
8722,15,5.51,True,0.37,Rural,True,False,False,True,False,False
8723,13,3.67,True,0.5,Urban,True,False,False,True,False,False
8724,11,4.08,True,0.5,Rural,False,True,False,True,False,False
8725,15,3.41,True,0.5,Rural,True,False,False,False,True,False
8726,10,6.12,True,0.48,Rural,False,True,False,False,True,False
8727,11,4.77,True,0.49,Urban,True,False,True,False,False,False
8728,13,3.11,True,0.41,Urban,False,True,True,False,False,False
8729,18,4.01,True,0.37,Rural,True,False,False,True,False,False
8730,14,3.24,True,0.5,Urban,True,False,False,False,True,False
8731,11,4.12,True,0.35,Rural,True,False,True,False,False,False
8732,11,2.95,False,0.38,Rural,False,True,False,True,False,False
8733,14,2.42,False,0.5,Urban,False,True,False,True,False,False
8734,13,6.41,True,0.37,Urban,False,True,False,True,False,False
8735,18,5.11,True,0.48,Rural,True,False,False,False,True,False
8736,15,2.54,False,0.49,Urban,True,False,False,True,False,False
8737,8,2.89,True,0.55,Urban,True,False,False,False,False,True
8738,17,6.03,True,0.38,Urban,False,True,False,False,True,False
8739,18,5.19,True,0.36,Rural,False,True,False,True,False,False
8740,14,3.74,True,0.38,Rural,False,True,False,True,False,False
8741,14,3.8,True,0.42,Urban,True,False,False,False,True,False
8742,18,4.42,True,0.36,Rural,False,True,False,True,False,False
8743,14,5.84,True,0.43,Rural,False,True,False,False,True,False
8744,14,4.43,True,0.34,Rural,True,False,False,True,False,False
8745,17,5.26,True,0.32,Urban,False,True,False,True,False,False
8746,17,4.59,True,0.33,Urban,True,False,False,False,False,True
8747,15,6.09,True,0.49,Rural,False,True,False,True,False,False
8748,16,4.5,True,0.37,Urban,True,False,True,False,False,False
8749,16,5.32,True,0.35,Urban,False,True,False,False,False,True
8750,9,0.25,False,0.45,Rural,True,False,False,False,True,False
8751,14,2.98,False,0.33,Urban,True,False,False,True,False,False
8752,14,4.09,True,0.39,Urban,False,True,False,False,True,False
8753,11,5.27,True,0.34,Rural,False,True,False,True,False,False
8754,16,5.92,True,0.45,Rural,True,False,False,False,True,False
8755,15,3.68,True,0.4,Urban,False,True,False,True,False,False
8756,8,0.1,False,0.57,Rural,True,False,False,False,True,False
8757,9,3.94,True,0.48,Urban,True,False,False,False,True,False
8758,9,1.81,False,0.44,Rural,True,False,False,False,False,True
8759,18,3.98,True,0.46,Rural,True,False,False,False,True,False
8760,15,3.87,True,0.35,Urban,True,False,False,True,False,False
8761,8,5.75,True,0.53,Rural,False,True,False,False,True,False
8762,11,5.09,True,0.45,Rural,True,False,True,False,False,False
8763,17,3.99,True,0.36,Urban,False,True,False,True,False,False
8764,12,3.01,True,0.44,Urban,True,False,False,True,False,False
8765,16,2.37,False,0.49,Urban,True,False,False,True,False,False
8766,14,4.61,True,0.39,Urban,True,False,False,True,False,False
8767,15,5.65,True,0.5,Urban,False,True,False,True,False,False
8768,18,2.91,False,0.42,Urban,True,False,False,True,False,False
8769,16,5.64,True,0.39,Urban,False,True,False,True,False,False
8770,14,4.52,True,0.3,Urban,True,False,True,False,False,False
8771,12,4.57,True,0.38,Urban,False,True,True,False,False,False
8772,12,2.33,False,0.34,Urban,False,True,False,False,False,True
8773,17,3.76,True,0.46,Urban,False,True,True,False,False,False
8774,18,5.47,True,0.4,Urban,True,False,False,True,False,False
8775,13,6.18,True,0.45,Urban,True,False,False,False,True,False
8776,12,3.62,True,0.3,Rural,True,False,True,False,False,False
8777,18,4.69,True,0.45,Urban,True,False,True,False,False,False
8778,16,5.65,True,0.45,Urban,True,False,False,True,False,False
8779,10,7.72,True,0.54,Rural,False,True,False,False,True,False
8780,10,0.0,False,0.49,Urban,False,True,False,False,True,False
8781,14,5.77,True,0.4,Urban,True,False,False,False,True,False
8782,14,4.18,True,0.43,Rural,False,True,False,True,False,False
8783,13,5.21,True,0.4,Rural,True,False,True,False,False,False
8784,10,4.7,True,0.6,Urban,True,False,False,False,True,False
8785,14,5.05,True,0.5,Urban,True,False,False,True,False,False
8786,12,3.86,True,0.38,Urban,True,False,False,True,False,False
8787,14,3.4,True,0.46,Rural,False,True,False,False,True,False
8788,9,0.0,False,0.52,Urban,False,True,False,False,True,False
8789,13,3.2,True,0.46,Urban,True,False,False,True,False,False
8790,15,6.94,True,0.44,Rural,False,True,False,True,False,False
8791,8,1.13,False,0.54,Urban,True,False,False,False,True,False
8792,11,4.31,True,0.33,Rural,True,False,False,True,False,False
8793,18,3.0,False,0.49,Rural,True,False,True,False,False,False
8794,8,2.46,True,0.5,Urban,False,True,False,False,False,True
8795,8,4.02,True,0.48,Rural,True,False,False,True,False,False
8796,17,3.43,True,0.37,Urban,False,True,False,True,False,False
8797,18,4.02,True,0.48,Urban,True,False,False,False,True,False
8798,15,3.24,True,0.49,Urban,True,False,False,True,False,False
8799,14,3.82,True,0.4,Urban,False,True,False,True,False,False
8800,17,2.39,False,0.46,Rural,True,False,False,False,True,False
8801,8,6.57,True,0.51,Rural,False,True,False,True,False,False
8802,18,4.52,True,0.32,Urban,True,False,False,True,False,False
8803,9,4.76,True,0.52,Urban,True,False,False,True,False,False
8804,11,4.29,True,0.32,Rural,True,False,True,False,False,False
8805,8,5.44,True,0.54,Urban,False,True,False,True,False,False
8806,10,0.0,False,0.4,Rural,False,True,False,False,False,True
8807,15,2.19,False,0.44,Urban,False,True,False,False,True,False
8808,15,5.71,True,0.39,Urban,False,True,False,False,True,False
8809,15,5.66,True,0.39,Urban,True,False,False,False,True,False
8810,13,3.95,True,0.35,Urban,False,True,False,True,False,False
8811,13,4.93,True,0.31,Rural,True,False,False,True,False,False
8812,12,3.21,True,0.42,Urban,False,True,False,True,False,False
8813,16,2.35,False,0.31,Urban,False,True,False,False,True,False
8814,11,5.2,True,0.44,Rural,True,False,True,False,False,False
8815,17,3.73,True,0.35,Urban,False,True,False,False,False,True
8816,14,5.56,True,0.43,Urban,True,False,False,False,False,True
8817,8,7.65,True,0.46,Urban,False,True,False,False,True,False
8818,16,4.13,True,0.4,Rural,False,True,False,True,False,False
8819,14,4.32,True,0.42,Urban,False,True,False,True,False,False
8820,17,3.75,True,0.38,Rural,False,True,False,True,False,False
8821,16,5.05,True,0.42,Urban,False,True,True,False,False,False
8822,14,5.82,True,0.4,Urban,False,True,False,False,True,False
8823,9,5.53,True,0.52,Rural,False,True,False,False,True,False
8824,13,3.88,True,0.31,Urban,True,False,False,False,True,False
8825,17,5.31,True,0.43,Urban,True,False,False,True,False,False
8826,18,4.67,True,0.45,Urban,False,True,False,False,True,False
8827,11,4.91,True,0.37,Urban,False,True,False,True,False,False
8828,10,2.1,True,0.58,Urban,False,True,False,False,True,False
8829,9,0.0,False,0.47,Urban,False,True,False,False,True,False
8830,13,4.3,True,0.42,Urban,True,False,False,True,False,False
8831,15,2.32,False,0.4,Urban,True,False,False,True,False,False
8832,13,5.72,True,0.5,Urban,False,True,False,True,False,False
8833,16,4.42,True,0.43,Urban,False,True,False,True,False,False
8834,12,5.86,True,0.47,Urban,False,True,False,True,False,False
8835,9,1.93,False,0.49,Urban,False,True,False,False,True,False
8836,15,5.58,True,0.48,Rural,False,True,False,False,True,False
8837,16,4.93,True,0.34,Rural,True,False,False,True,False,False
8838,17,3.64,True,0.46,Rural,False,True,False,True,False,False
8839,11,4.91,True,0.47,Rural,True,False,True,False,False,False
8840,13,4.8,True,0.36,Urban,False,True,False,True,False,False
8841,18,4.41,True,0.49,Urban,True,False,True,False,False,False
8842,17,1.67,False,0.41,Rural,True,False,False,False,True,False
8843,15,4.63,True,0.49,Urban,False,True,False,True,False,False
8844,16,6.28,True,0.49,Rural,False,True,False,False,True,False
8845,12,5.53,True,0.33,Urban,False,True,False,False,False,True
8846,13,4.34,True,0.31,Urban,False,True,False,True,False,False
8847,18,4.44,True,0.34,Rural,True,False,False,True,False,False
8848,11,4.09,True,0.45,Rural,True,False,True,False,False,False
8849,12,3.7,True,0.3,Rural,False,True,False,True,False,False
8850,14,6.14,True,0.4,Urban,False,True,True,False,False,False
8851,16,3.53,True,0.32,Urban,True,False,False,True,False,False
8852,17,6.69,True,0.5,Urban,False,True,False,True,False,False
8853,18,3.44,True,0.39,Urban,True,False,False,True,False,False
8854,13,3.7,True,0.43,Urban,False,True,False,False,True,False
8855,13,6.52,True,0.31,Urban,False,True,False,True,False,False
8856,15,3.81,True,0.37,Urban,False,True,False,False,True,False
8857,18,4.32,True,0.34,Urban,False,True,True,False,False,False
8858,11,6.03,True,0.4,Rural,False,True,False,False,True,False
8859,10,4.44,True,0.46,Rural,False,True,False,False,False,True
8860,14,5.64,True,0.34,Urban,True,False,True,False,False,False
8861,12,4.21,True,0.41,Urban,True,False,False,False,True,False
8862,9,0.72,False,0.58,Rural,False,True,False,True,False,False
8863,9,2.44,True,0.57,Rural,False,True,False,True,False,False
8864,18,4.65,True,0.49,Urban,True,False,False,False,True,False
8865,13,3.09,True,0.39,Urban,False,True,False,False,False,True
8866,15,4.53,True,0.45,Urban,False,True,False,True,False,False
8867,8,1.88,False,0.57,Urban,False,True,False,False,True,False
8868,18,4.43,True,0.45,Rural,False,True,False,False,True,False
8869,13,3.45,True,0.47,Rural,False,True,False,True,False,False
8870,9,5.08,True,0.41,Urban,True,False,False,True,False,False
8871,9,0.88,False,0.58,Urban,False,True,False,True,False,False
8872,14,6.31,True,0.33,Urban,True,False,False,False,True,False
8873,17,4.63,True,0.45,Rural,True,False,True,False,False,False
8874,8,4.57,True,0.45,Urban,False,True,False,False,True,False
8875,13,6.11,True,0.4,Urban,True,False,False,True,False,False
8876,14,2.96,False,0.37,Urban,True,False,False,True,False,False
8877,15,5.07,True,0.38,Urban,True,False,False,True,False,False
8878,14,6.85,True,0.4,Urban,False,True,False,False,True,False
8879,13,3.5,True,0.45,Urban,True,False,False,True,False,False
8880,16,3.19,True,0.42,Urban,False,True,False,True,False,False
8881,10,9.07,True,0.53,Rural,False,True,False,False,True,False
8882,18,5.75,True,0.43,Rural,False,True,False,True,False,False
8883,13,5.31,True,0.4,Urban,True,False,False,False,True,False
8884,11,5.11,True,0.38,Rural,False,True,True,False,False,False
8885,9,6.33,True,0.5,Urban,False,True,False,True,False,False
